State,LossPerspective,EPType,Peril,LOB,RP,Loss
NC,GU,AEP,SU,Commercial,10,2529.0
NC,GU,AEP,SU,Personal,10,3430.0
NC,GU,AEP,SU,Total,10,5959.0
NC,GU,AEP,SU,Commercial,20,4140.0
NC,GU,AEP,SU,Personal,20,5537.0
NC,GU,AEP,SU,Total,20,9677.0
NC,GU,AEP,SU,Commercial,25,4504.0
NC,GU,AEP,SU,Personal,25,6191.0
NC,GU,AEP,SU,Total,25,10695.0
NC,GU,AEP,SU,Commercial,50,6530.0
NC,GU,AEP,SU,Personal,50,8893.0
NC,GU,AEP,SU,Total,50,15423.0
NC,GU,AEP,SU,Commercial,100,8383.0
NC,GU,AEP,SU,Personal,100,11142.0
NC,GU,AEP,SU,Total,100,19525.0
NC,GU,AEP,SU,Commercial,200,10260.0
NC,GU,AEP,SU,Personal,200,14236.0
NC,GU,AEP,SU,Total,200,24496.0
NC,GU,AEP,SU,Commercial,250,11032.0
NC,GU,AEP,SU,Personal,250,15303.0
NC,GU,AEP,SU,Total,250,26335.0
NC,GU,AEP,SU,Commercial,500,13904.0
NC,GU,AEP,SU,Personal,500,17680.0
NC,GU,AEP,SU,Total,500,31584.0
NC,GU,AEP,SU,Commercial,1000,15455.0
NC,GU,AEP,SU,Personal,1000,21371.0
NC,GU,AEP,SU,Total,1000,36827.0
NC,GU,OEP,PF,Commercial,5,497.0
NC,GU,OEP,PF,Personal,5,685.0
NC,GU,OEP,PF,Total,5,1182.0
NC,GU,OEP,PF,Commercial,10,737.0
NC,GU,OEP,PF,Personal,10,1117.0
NC,GU,OEP,PF,Total,10,1854.0
NC,GU,OEP,PF,Commercial,20,1070.0
NC,GU,OEP,PF,Personal,20,1509.0
NC,GU,OEP,PF,Total,20,2579.0
NC,GU,OEP,PF,Commercial,25,1229.0
NC,GU,OEP,PF,Personal,25,1588.0
NC,GU,OEP,PF,Total,25,2817.0
NC,GU,OEP,PF,Commercial,50,1474.0
NC,GU,OEP,PF,Personal,50,2159.0
NC,GU,OEP,PF,Total,50,3633.0
NC,GU,OEP,PF,Commercial,100,1819.0
NC,GU,OEP,PF,Personal,100,2694.0
NC,GU,OEP,PF,Total,100,4513.0
NC,GU,OEP,PF,Commercial,200,2187.0
NC,GU,OEP,PF,Personal,200,3048.0
NC,GU,OEP,PF,Total,200,5235.0
NC,GU,OEP,PF,Commercial,250,2306.0
NC,GU,OEP,PF,Personal,250,3324.0
NC,GU,OEP,PF,Total,250,5630.0
NC,GU,OEP,PF,Commercial,500,2680.0
NC,GU,OEP,PF,Personal,500,3764.0
NC,GU,OEP,PF,Total,500,6444.0
NC,GU,OEP,PF,Commercial,1000,3293.0
NC,GU,OEP,PF,Personal,1000,4402.0
NC,GU,OEP,PF,Total,1000,7695.0
NC,GU,AEP,PF,Commercial,5,528.0
NC,GU,AEP,PF,Personal,5,722.0
NC,GU,AEP,PF,Total,5,1250.0
NC,GU,AEP,PF,Commercial,10,841.0
NC,GU,AEP,PF,Personal,10,1175.0
NC,GU,AEP,PF,Total,10,2017.0
NC,GU,AEP,PF,Commercial,20,1215.0
NC,GU,AEP,PF,Personal,20,1645.0
NC,GU,AEP,PF,Total,20,2859.0
NC,GU,AEP,PF,Commercial,25,1370.0
NC,GU,AEP,PF,Personal,25,1940.0
NC,GU,AEP,PF,Total,25,3311.0
NC,GU,AEP,PF,Commercial,50,1632.0
NC,GU,AEP,PF,Personal,50,2303.0
NC,GU,AEP,PF,Total,50,3935.0
NC,GU,AEP,PF,Commercial,100,2020.0
NC,GU,AEP,PF,Personal,100,2999.0
NC,GU,AEP,PF,Total,100,5020.0
NC,GU,AEP,PF,Commercial,200,2426.0
NC,GU,AEP,PF,Personal,200,3682.0
NC,GU,AEP,PF,Total,200,6108.0
NC,GU,AEP,PF,Commercial,250,2728.0
NC,GU,AEP,PF,Personal,250,3872.0
NC,GU,AEP,PF,Total,250,6600.0
NC,GU,AEP,PF,Commercial,500,3111.0
NC,GU,AEP,PF,Personal,500,4593.0
NC,GU,AEP,PF,Total,500,7704.0
NC,GU,AEP,PF,Commercial,1000,3397.0
NC,GU,AEP,PF,Personal,1000,4971.0
NC,GU,AEP,PF,Total,1000,8368.0
NC,GU,OEP,IF,Commercial,5,178.0
NC,GU,OEP,IF,Personal,5,231.0
NC,GU,OEP,IF,Total,5,409.0
NC,GU,OEP,IF,Commercial,10,275.0
NC,GU,OEP,IF,Personal,10,344.0
NC,GU,OEP,IF,Total,10,620.0
NC,GU,OEP,IF,Commercial,20,357.0
NC,GU,OEP,IF,Personal,20,474.0
NC,GU,OEP,IF,Total,20,831.0
NC,GU,OEP,IF,Commercial,25,401.0
NC,GU,OEP,IF,Personal,25,491.0
NC,GU,OEP,IF,Total,25,892.0
NC,GU,OEP,IF,Commercial,50,526.0
NC,GU,OEP,IF,Personal,50,607.0
NC,GU,OEP,IF,Total,50,1133.0
NC,GU,OEP,IF,Commercial,100,600.0
NC,GU,OEP,IF,Personal,100,748.0
NC,GU,OEP,IF,Total,100,1348.0
NC,GU,OEP,IF,Commercial,200,686.0
NC,GU,OEP,IF,Personal,200,856.0
NC,GU,OEP,IF,Total,200,1541.0
NC,GU,OEP,IF,Commercial,250,724.0
NC,GU,OEP,IF,Personal,250,877.0
NC,GU,OEP,IF,Total,250,1601.0
NC,GU,OEP,IF,Commercial,500,887.0
NC,GU,OEP,IF,Personal,500,1056.0
NC,GU,OEP,IF,Total,500,1943.0
NC,GU,OEP,IF,Commercial,1000,952.0
NC,GU,OEP,IF,Personal,1000,1171.0
NC,GU,OEP,IF,Total,1000,2124.0
NC,GU,AEP,IF,Commercial,5,201.0
NC,GU,AEP,IF,Personal,5,251.0
NC,GU,AEP,IF,Total,5,452.0
NC,GU,AEP,IF,Commercial,10,319.0
NC,GU,AEP,IF,Personal,10,390.0
NC,GU,AEP,IF,Total,10,709.0
NC,GU,AEP,IF,Commercial,20,410.0
NC,GU,AEP,IF,Personal,20,498.0
NC,GU,AEP,IF,Total,20,907.0
NC,GU,AEP,IF,Commercial,25,447.0
NC,GU,AEP,IF,Personal,25,554.0
NC,GU,AEP,IF,Total,25,1001.0
NC,GU,AEP,IF,Commercial,50,561.0
NC,GU,AEP,IF,Personal,50,699.0
NC,GU,AEP,IF,Total,50,1260.0
NC,GU,AEP,IF,Commercial,100,683.0
NC,GU,AEP,IF,Personal,100,815.0
NC,GU,AEP,IF,Total,100,1498.0
NC,GU,AEP,IF,Commercial,200,785.0
NC,GU,AEP,IF,Personal,200,964.0
NC,GU,AEP,IF,Total,200,1749.0
NC,GU,AEP,IF,Commercial,250,802.0
NC,GU,AEP,IF,Personal,250,989.0
NC,GU,AEP,IF,Total,250,1791.0
NC,GU,AEP,IF,Commercial,500,980.0
NC,GU,AEP,IF,Personal,500,1159.0
NC,GU,AEP,IF,Total,500,2139.0
NC,GU,AEP,IF,Commercial,1000,1051.0
NC,GU,AEP,IF,Personal,1000,1332.0
NC,GU,AEP,IF,Total,1000,2383.0
NC,GR,OEP,TC,Commercial,5,3596.0
NC,GR,OEP,TC,Personal,5,4315.0
NC,GR,OEP,TC,Total,5,7910.0
NC,GR,OEP,TC,Commercial,10,6899.0
NC,GR,OEP,TC,Personal,10,8785.0
NC,GR,OEP,TC,Total,10,15684.0
NC,GR,OEP,TC,Commercial,20,10833.0
NC,GR,OEP,TC,Personal,20,13758.0
NC,GR,OEP,TC,Total,20,24591.0
NC,GR,OEP,TC,Commercial,25,11663.0
NC,GR,OEP,TC,Personal,25,16084.0
NC,GR,OEP,TC,Total,25,27746.0
NC,GR,OEP,TC,Commercial,50,17157.0
NC,GR,OEP,TC,Personal,50,22800.0
NC,GR,OEP,TC,Total,50,39957.0
NC,GR,OEP,TC,Commercial,100,23446.0
NC,GR,OEP,TC,Personal,100,27884.0
NC,GR,OEP,TC,Total,100,51331.0
NC,GR,OEP,TC,Commercial,200,28559.0
NC,GR,OEP,TC,Personal,200,38441.0
NC,GR,OEP,TC,Total,200,67001.0
NC,GR,OEP,TC,Commercial,250,32451.0
NC,GR,OEP,TC,Personal,250,38745.0
NC,GR,OEP,TC,Total,250,71196.0
NC,GR,OEP,TC,Commercial,500,40870.0
NC,GR,OEP,TC,Personal,500,52091.0
NC,GR,OEP,TC,Total,500,92961.0
NC,GR,OEP,TC,Commercial,1000,48247.0
NC,GR,OEP,TC,Personal,1000,60660.0
NC,GR,OEP,TC,Total,1000,108907.0
NC,GR,AEP,TC,Commercial,5,3733.0
NC,GR,AEP,TC,Personal,5,5094.0
NC,GR,AEP,TC,Total,5,8827.0
NC,GR,AEP,TC,Commercial,10,7355.0
NC,GR,AEP,TC,Personal,10,9793.0
NC,GR,AEP,TC,Total,10,17149.0
NC,GR,AEP,TC,Commercial,20,11863.0
NC,GR,AEP,TC,Personal,20,15252.0
NC,GR,AEP,TC,Total,20,27115.0
NC,GR,AEP,TC,Commercial,25,13360.0
NC,GR,AEP,TC,Personal,25,16660.0
NC,GR,AEP,TC,Total,25,30020.0
NC,GR,AEP,TC,Commercial,50,19959.0
NC,GR,AEP,TC,Personal,50,24489.0
NC,GR,AEP,TC,Total,50,44448.0
NC,GR,AEP,TC,Commercial,100,26149.0
NC,GR,AEP,TC,Personal,100,34388.0
NC,GR,AEP,TC,Total,100,60537.0
NC,GR,AEP,TC,Commercial,200,35088.0
NC,GR,AEP,TC,Personal,200,43795.0
NC,GR,AEP,TC,Total,200,78884.0
NC,GR,AEP,TC,Commercial,250,34990.0
NC,GR,AEP,TC,Personal,250,45981.0
NC,GR,AEP,TC,Total,250,80971.0
NC,GR,AEP,TC,Commercial,500,46377.0
NC,GR,AEP,TC,Personal,500,55649.0
NC,GR,AEP,TC,Total,500,102026.0
NC,GR,AEP,TC,Commercial,1000,51899.0
NC,GR,AEP,TC,Personal,1000,70292.0
NC,GR,AEP,TC,Total,1000,122192.0
NC,GR,OEP,SU,Commercial,5,1054.0
NC,GR,OEP,SU,Personal,5,1437.0
NC,GR,OEP,SU,Total,5,2491.0
NC,GR,OEP,SU,Commercial,10,1998.0
NC,GR,OEP,SU,Personal,10,2606.0
NC,GR,OEP,SU,Total,10,4604.0
NC,GR,OEP,SU,Commercial,20,2921.0
NC,GR,OEP,SU,Personal,20,3929.0
NC,GR,OEP,SU,Total,20,6850.0
NC,GR,OEP,SU,Commercial,25,3286.0
NC,GR,OEP,SU,Personal,25,4310.0
NC,GR,OEP,SU,Total,25,7597.0
NC,GR,OEP,SU,Commercial,50,4706.0
NC,GR,OEP,SU,Personal,50,6391.0
NC,GR,OEP,SU,Total,50,11097.0
NC,GR,OEP,SU,Commercial,100,5854.0
NC,GR,OEP,SU,Personal,100,7933.0
NC,GR,OEP,SU,Total,100,13787.0
NC,GR,OEP,SU,Commercial,200,7823.0
NC,GR,OEP,SU,Personal,200,9712.0
NC,GR,OEP,SU,Total,200,17536.0
NC,GR,OEP,SU,Commercial,250,8089.0
NC,GR,OEP,SU,Personal,250,10877.0
NC,GR,OEP,SU,Total,250,18965.0
NC,GR,OEP,SU,Commercial,500,9998.0
NC,GR,OEP,SU,Personal,500,12822.0
NC,GR,OEP,SU,Total,500,22819.0
NC,GR,OEP,SU,Commercial,1000,11878.0
NC,GR,OEP,SU,Personal,1000,15603.0
NC,GR,OEP,SU,Total,1000,27481.0
NC,GR,AEP,SU,Commercial,5,1197.0
NC,GR,AEP,SU,Personal,5,1526.0
NC,GR,AEP,SU,Total,5,2722.0
NC,GR,AEP,SU,Commercial,10,2127.0
NC,GR,AEP,SU,Personal,10,2894.0
NC,GR,AEP,SU,Total,10,5021.0
NC,GR,AEP,SU,Commercial,20,3202.0
NC,GR,AEP,SU,Personal,20,4297.0
NC,GR,AEP,SU,Total,20,7499.0
NC,GR,AEP,SU,Commercial,25,3596.0
NC,GR,AEP,SU,Personal,25,4941.0
NC,GR,AEP,SU,Total,25,8536.0
NC,GR,AEP,SU,Commercial,50,4914.0
NC,GR,AEP,SU,Personal,50,7234.0
NC,GR,AEP,SU,Total,50,12147.0
NC,GR,AEP,SU,Commercial,100,6638.0
NC,GR,AEP,SU,Personal,100,9343.0
NC,GR,AEP,SU,Total,100,15980.0
NC,GR,AEP,SU,Commercial,200,8846.0
NC,GR,AEP,SU,Personal,200,10943.0
NC,GR,AEP,SU,Total,200,19789.0
NC,GR,AEP,SU,Commercial,250,9178.0
NC,GR,AEP,SU,Personal,250,12680.0
NC,GR,AEP,SU,Total,250,21858.0
NC,GR,AEP,SU,Commercial,500,11136.0
NC,GR,AEP,SU,Personal,500,14755.0
NC,GR,AEP,SU,Total,500,25891.0
NC,GR,AEP,SU,Commercial,1000,12993.0
NC,GR,AEP,SU,Personal,1000,16872.0
NC,GR,AEP,SU,Total,1000,29865.0
NC,GR,OEP,PF,Commercial,5,410.0
NC,GR,OEP,PF,Personal,5,605.0
NC,GR,OEP,PF,Total,5,1015.0
NC,GR,OEP,PF,Commercial,10,681.0
NC,GR,OEP,PF,Personal,10,877.0
NC,GR,OEP,PF,Total,10,1558.0
NC,GR,OEP,PF,Commercial,20,935.0
NC,GR,OEP,PF,Personal,20,1268.0
NC,GR,OEP,PF,Total,20,2204.0
NC,GR,OEP,PF,Commercial,25,1047.0
NC,GR,OEP,PF,Personal,25,1356.0
NC,GR,OEP,PF,Total,25,2403.0
NC,GR,OEP,PF,Commercial,50,1353.0
NC,GR,OEP,PF,Personal,50,1892.0
NC,GR,OEP,PF,Total,50,3245.0
NC,GR,OEP,PF,Commercial,100,1541.0
NC,GR,OEP,PF,Personal,100,2163.0
NC,GR,OEP,PF,Total,100,3705.0
NC,GR,OEP,PF,Commercial,200,1987.0
NC,GR,OEP,PF,Personal,200,2622.0
NC,GR,OEP,PF,Total,200,4609.0
NC,GR,OEP,PF,Commercial,250,2036.0
NC,GR,OEP,PF,Personal,250,2984.0
NC,GR,OEP,PF,Total,250,5020.0
NC,GR,OEP,PF,Commercial,500,2382.0
NC,GR,OEP,PF,Personal,500,3307.0
NC,GR,OEP,PF,Total,500,5689.0
NC,GR,OEP,PF,Commercial,1000,2700.0
NC,GR,OEP,PF,Personal,1000,3666.0
NC,GR,OEP,PF,Total,1000,6366.0
NC,GR,AEP,PF,Commercial,5,479.0
NC,GR,AEP,PF,Personal,5,634.0
NC,GR,AEP,PF,Total,5,1113.0
NC,GR,AEP,PF,Commercial,10,706.0
NC,GR,AEP,PF,Personal,10,1007.0
NC,GR,AEP,PF,Total,10,1714.0
NC,GR,AEP,PF,Commercial,20,1074.0
NC,GR,AEP,PF,Personal,20,1390.0
NC,GR,AEP,PF,Total,20,2464.0
NC,GR,AEP,PF,Commercial,25,1168.0
NC,GR,AEP,PF,Personal,25,1624.0
NC,GR,AEP,PF,Total,25,2792.0
NC,GR,AEP,PF,Commercial,50,1500.0
NC,GR,AEP,PF,Personal,50,2148.0
NC,GR,AEP,PF,Total,50,3648.0
NC,GR,AEP,PF,Commercial,100,1856.0
NC,GR,AEP,PF,Personal,100,2647.0
NC,GR,AEP,PF,Total,100,4503.0
NC,GR,AEP,PF,Commercial,200,2073.0
NC,GR,AEP,PF,Personal,200,3131.0
NC,GR,AEP,PF,Total,200,5205.0
NC,GR,AEP,PF,Commercial,250,2283.0
NC,GR,AEP,PF,Personal,250,3223.0
NC,GR,AEP,PF,Total,250,5506.0
NC,GR,AEP,PF,Commercial,500,2756.0
NC,GR,AEP,PF,Personal,500,3919.0
NC,GR,AEP,PF,Total,500,6675.0
NC,GR,AEP,PF,Commercial,1000,3103.0
NC,GR,AEP,PF,Personal,1000,4286.0
NC,GR,AEP,PF,Total,1000,7389.0
NC,GR,OEP,IF,Commercial,5,158.0
NC,GR,OEP,IF,Personal,5,192.0
NC,GR,OEP,IF,Total,5,350.0
NC,GR,OEP,IF,Commercial,10,237.0
NC,GR,OEP,IF,Personal,10,290.0
NC,GR,OEP,IF,Total,10,526.0
NC,GR,OEP,IF,Commercial,20,311.0
NC,GR,OEP,IF,Personal,20,380.0
NC,GR,OEP,IF,Total,20,691.0
NC,GR,OEP,IF,Commercial,25,363.0
NC,GR,OEP,IF,Personal,25,428.0
NC,GR,OEP,IF,Total,25,791.0
NC,GR,OEP,IF,Commercial,50,460.0
NC,GR,OEP,IF,Personal,50,545.0
NC,GR,OEP,IF,Total,50,1005.0
NC,GR,OEP,IF,Commercial,100,508.0
NC,GR,OEP,IF,Personal,100,628.0
NC,GR,OEP,IF,Total,100,1136.0
NC,GR,OEP,IF,Commercial,200,607.0
NC,GR,OEP,IF,Personal,200,800.0
NC,GR,OEP,IF,Total,200,1408.0
NC,GR,OEP,IF,Commercial,250,638.0
NC,GR,OEP,IF,Personal,250,802.0
NC,GR,OEP,IF,Total,250,1440.0
NC,GR,OEP,IF,Commercial,500,784.0
NC,GR,OEP,IF,Personal,500,962.0
NC,GR,OEP,IF,Total,500,1746.0
NC,GR,OEP,IF,Commercial,1000,826.0
NC,GR,OEP,IF,Personal,1000,990.0
NC,GR,OEP,IF,Total,1000,1816.0
NC,GR,AEP,IF,Commercial,5,172.0
NC,GR,AEP,IF,Personal,5,208.0
NC,GR,AEP,IF,Total,5,380.0
NC,GR,AEP,IF,Commercial,10,261.0
NC,GR,AEP,IF,Personal,10,330.0
NC,GR,AEP,IF,Total,10,591.0
NC,GR,AEP,IF,Commercial,20,379.0
NC,GR,AEP,IF,Personal,20,446.0
NC,GR,AEP,IF,Total,20,825.0
NC,GR,AEP,IF,Commercial,25,400.0
NC,GR,AEP,IF,Personal,25,468.0
NC,GR,AEP,IF,Total,25,868.0
NC,GR,AEP,IF,Commercial,50,509.0
NC,GR,AEP,IF,Personal,50,611.0
NC,GR,AEP,IF,Total,50,1120.0
NC,GR,AEP,IF,Commercial,100,618.0
NC,GR,AEP,IF,Personal,100,761.0
NC,GR,AEP,IF,Total,100,1379.0
NC,GR,AEP,IF,Commercial,200,690.0
NC,GR,AEP,IF,Personal,200,821.0
NC,GR,AEP,IF,Total,200,1511.0
NC,GR,AEP,IF,Commercial,250,715.0
NC,GR,AEP,IF,Personal,250,892.0
NC,GR,AEP,IF,Total,250,1606.0
NC,GR,AEP,IF,Commercial,500,879.0
NC,GR,AEP,IF,Personal,500,1015.0
NC,GR,AEP,IF,Total,500,1895.0
NC,GR,AEP,IF,Commercial,1000,976.0
NC,GR,AEP,IF,Personal,1000,1166.0
NC,GR,AEP,IF,Total,1000,2142.0
SC,GU,OEP,TC,Commercial,5,1416.0
SC,GU,OEP,TC,Personal,5,2138.0
SC,GU,OEP,TC,Total,5,3554.0
SC,GU,OEP,TC,Commercial,10,2829.0
SC,GU,OEP,TC,Personal,10,4221.0
SC,GU,OEP,TC,Total,10,7049.0
SC,GU,OEP,TC,Commercial,20,4445.0
SC,GU,OEP,TC,Personal,20,6482.0
SC,GU,OEP,TC,Total,20,10927.0
SC,GU,OEP,TC,Commercial,25,5205.0
SC,GU,OEP,TC,Personal,25,7331.0
SC,GU,OEP,TC,Total,25,12536.0
SC,GU,OEP,TC,Commercial,50,7549.0
SC,GU,OEP,TC,Personal,50,10435.0
SC,GU,OEP,TC,Total,50,17984.0
SC,GU,OEP,TC,Commercial,100,9321.0
SC,GU,OEP,TC,Personal,100,14444.0
SC,GU,OEP,TC,Total,100,23765.0
SC,GU,OEP,TC,Commercial,200,12512.0
SC,GU,OEP,TC,Personal,200,18610.0
SC,GU,OEP,TC,Total,200,31122.0
SC,GU,OEP,TC,Commercial,250,13365.0
SC,GU,OEP,TC,Personal,250,21019.0
SC,GU,OEP,TC,Total,250,34384.0
SC,GU,OEP,TC,Commercial,500,16618.0
SC,GU,OEP,TC,Personal,500,24725.0
SC,GU,OEP,TC,Total,500,41342.0
SC,GU,OEP,TC,Commercial,1000,19972.0
SC,GU,OEP,TC,Personal,1000,28676.0
SC,GU,OEP,TC,Total,1000,48648.0
SC,GU,AEP,TC,Commercial,5,1653.0
SC,GU,AEP,TC,Personal,5,2372.0
SC,GU,AEP,TC,Total,5,4025.0
SC,GU,AEP,TC,Commercial,10,3163.0
SC,GU,AEP,TC,Personal,10,4438.0
SC,GU,AEP,TC,Total,10,7601.0
SC,GU,AEP,TC,Commercial,20,5252.0
SC,GU,AEP,TC,Personal,20,7439.0
SC,GU,AEP,TC,Total,20,12691.0
SC,GU,AEP,TC,Commercial,25,5929.0
SC,GU,AEP,TC,Personal,25,8472.0
SC,GU,AEP,TC,Total,25,14401.0
SC,GU,AEP,TC,Commercial,50,7745.0
SC,GU,AEP,TC,Personal,50,12452.0
SC,GU,AEP,TC,Total,50,20198.0
SC,GU,AEP,TC,Commercial,100,11027.0
SC,GU,AEP,TC,Personal,100,16637.0
SC,GU,AEP,TC,Total,100,27664.0
SC,GU,AEP,TC,Commercial,200,13885.0
SC,GU,AEP,TC,Personal,200,21113.0
SC,GU,AEP,TC,Total,200,34999.0
SC,GU,AEP,TC,Commercial,250,15600.0
SC,GU,AEP,TC,Personal,250,22725.0
SC,GU,AEP,TC,Total,250,38326.0
SC,GU,AEP,TC,Commercial,500,18353.0
SC,GU,AEP,TC,Personal,500,28204.0
SC,GU,AEP,TC,Total,500,46557.0
SC,GU,AEP,TC,Commercial,1000,22932.0
SC,GU,AEP,TC,Personal,1000,35117.0
SC,GU,AEP,TC,Total,1000,58050.0
SC,GU,OEP,SU,Commercial,5,585.0
SC,GU,OEP,SU,Personal,5,797.0
SC,GU,OEP,SU,Total,5,1382.0
SC,GU,OEP,SU,Commercial,10,1104.0
SC,GU,OEP,SU,Personal,10,1451.0
SC,GU,OEP,SU,Total,10,2555.0
SC,GU,OEP,SU,Commercial,20,1692.0
SC,GU,OEP,SU,Personal,20,2229.0
SC,GU,OEP,SU,Total,20,3921.0
SC,GU,OEP,SU,Commercial,25,1808.0
SC,GU,OEP,SU,Personal,25,2582.0
SC,GU,OEP,SU,Total,25,4389.0
SC,GU,OEP,SU,Commercial,50,2472.0
SC,GU,OEP,SU,Personal,50,3372.0
SC,GU,OEP,SU,Total,50,5844.0
SC,GU,OEP,SU,Commercial,100,3402.0
SC,GU,OEP,SU,Personal,100,4663.0
SC,GU,OEP,SU,Total,100,8065.0
SC,GU,OEP,SU,Commercial,200,4401.0
SC,GU,OEP,SU,Personal,200,5604.0
SC,GU,OEP,SU,Total,200,10005.0
SC,GU,OEP,SU,Commercial,250,4356.0
SC,GU,OEP,SU,Personal,250,6418.0
SC,GU,OEP,SU,Total,250,10774.0
SC,GU,OEP,SU,Commercial,500,5318.0
SC,GU,OEP,SU,Personal,500,7235.0
SC,GU,OEP,SU,Total,500,12554.0
SC,GU,OEP,SU,Commercial,1000,6422.0
SC,GU,OEP,SU,Personal,1000,8909.0
SC,GU,OEP,SU,Total,1000,15331.0
SC,GU,AEP,SU,Commercial,5,689.0
SC,GU,AEP,SU,Personal,5,923.0
SC,GU,AEP,SU,Total,5,1612.0
SC,GU,AEP,SU,Commercial,10,1224.0
SC,GU,AEP,SU,Personal,10,1571.0
SC,GU,AEP,SU,Total,10,2795.0
SC,GU,AEP,SU,Commercial,20,1824.0
SC,GU,AEP,SU,Personal,20,2501.0
SC,GU,AEP,SU,Total,20,4326.0
SC,GU,AEP,SU,Commercial,25,2010.0
SC,GU,AEP,SU,Personal,25,2758.0
SC,GU,AEP,SU,Total,25,4769.0
SC,GU,AEP,SU,Commercial,50,2820.0
SC,GU,AEP,SU,Personal,50,3748.0
SC,GU,AEP,SU,Total,50,6568.0
SC,GU,AEP,SU,Commercial,100,3782.0
SC,GU,AEP,SU,Personal,100,5201.0
SC,GU,AEP,SU,Total,100,8982.0
SC,GU,AEP,SU,Commercial,200,4538.0
SC,GU,AEP,SU,Personal,200,6411.0
SC,GU,AEP,SU,Total,200,10949.0
SC,GU,AEP,SU,Commercial,250,5219.0
SC,GU,AEP,SU,Personal,250,7046.0
SC,GU,AEP,SU,Total,250,12265.0
SC,GU,AEP,SU,Commercial,500,6364.0
SC,GU,AEP,SU,Personal,500,8313.0
SC,GU,AEP,SU,Total,500,14677.0
SC,GU,AEP,SU,Commercial,1000,7581.0
SC,GU,AEP,SU,Personal,1000,9691.0
SC,GU,AEP,SU,Total,1000,17273.0
SC,GU,OEP,PF,Commercial,5,235.0
SC,GU,OEP,PF,Personal,5,329.0
SC,GU,OEP,PF,Total,5,564.0
SC,GU,OEP,PF,Commercial,10,378.0
SC,GU,OEP,PF,Personal,10,535.0
SC,GU,OEP,PF,Total,10,914.0
SC,GU,OEP,PF,Commercial,20,520.0
SC,GU,OEP,PF,Personal,20,781.0
SC,GU,OEP,PF,Total,20,1302.0
SC,GU,OEP,PF,Commercial,25,576.0
SC,GU,OEP,PF,Personal,25,818.0
SC,GU,OEP,PF,Total,25,1393.0
SC,GU,OEP,PF,Commercial,50,728.0
SC,GU,OEP,PF,Personal,50,1072.0
SC,GU,OEP,PF,Total,50,1799.0
SC,GU,OEP,PF,Commercial,100,916.0
SC,GU,OEP,PF,Personal,100,1315.0
SC,GU,OEP,PF,Total,100,2231.0
SC,GU,OEP,PF,Commercial,200,1091.0
SC,GU,OEP,PF,Personal,200,1641.0
SC,GU,OEP,PF,Total,200,2733.0
SC,GU,OEP,PF,Commercial,250,1234.0
SC,GU,OEP,PF,Personal,250,1687.0
SC,GU,OEP,PF,Total,250,2921.0
SC,GU,OEP,PF,Commercial,500,1399.0
SC,GU,OEP,PF,Personal,500,2040.0
SC,GU,OEP,PF,Total,500,3439.0
SC,GU,OEP,PF,Commercial,1000,1661.0
SC,GU,OEP,PF,Personal,1000,2283.0
SC,GU,OEP,PF,Total,1000,3945.0
SC,GU,AEP,PF,Commercial,5,277.0
SC,GU,AEP,PF,Personal,5,396.0
SC,GU,AEP,PF,Total,5,673.0
SC,GU,AEP,PF,Commercial,10,437.0
SC,GU,AEP,PF,Personal,10,604.0
SC,GU,AEP,PF,Total,10,1041.0
SC,GU,AEP,PF,Commercial,20,573.0
SC,GU,AEP,PF,Personal,20,812.0
SC,GU,AEP,PF,Total,20,1385.0
SC,GU,AEP,PF,Commercial,25,655.0
SC,GU,AEP,PF,Personal,25,937.0
SC,GU,AEP,PF,Total,25,1592.0
SC,GU,AEP,PF,Commercial,50,838.0
SC,GU,AEP,PF,Personal,50,1216.0
SC,GU,AEP,PF,Total,50,2054.0
SC,GU,AEP,PF,Commercial,100,1052.0
SC,GU,AEP,PF,Personal,100,1543.0
SC,GU,AEP,PF,Total,100,2595.0
SC,GU,AEP,PF,Commercial,200,1206.0
SC,GU,AEP,PF,Personal,200,1742.0
SC,GU,AEP,PF,Total,200,2948.0
SC,GU,AEP,PF,Commercial,250,1363.0
SC,GU,AEP,PF,Personal,250,1956.0
SC,GU,AEP,PF,Total,250,3319.0
SC,GU,AEP,PF,Commercial,500,1621.0
SC,GU,AEP,PF,Personal,500,2286.0
SC,GU,AEP,PF,Total,500,3907.0
SC,GU,AEP,PF,Commercial,1000,1841.0
SC,GU,AEP,PF,Personal,1000,2482.0
SC,GU,AEP,PF,Total,1000,4323.0
SC,GU,OEP,IF,Commercial,5,51.0
SC,GU,OEP,IF,Personal,5,83.0
SC,GU,OEP,IF,Total,5,135.0
SC,GU,OEP,IF,Commercial,10,79.0
SC,GU,OEP,IF,Personal,10,134.0
SC,GU,OEP,IF,Total,10,213.0
SC,GU,OEP,IF,Commercial,20,104.0
SC,GU,OEP,IF,Personal,20,175.0
SC,GU,OEP,IF,Total,20,279.0
SC,GU,OEP,IF,Commercial,25,113.0
SC,GU,OEP,IF,Personal,25,183.0
SC,GU,OEP,IF,Total,25,295.0
SC,GU,OEP,IF,Commercial,50,140.0
SC,GU,OEP,IF,Personal,50,226.0
SC,GU,OEP,IF,Total,50,366.0
SC,GU,OEP,IF,Commercial,100,181.0
SC,GU,OEP,IF,Personal,100,283.0
SC,GU,OEP,IF,Total,100,464.0
