LOCNUM,LOCNAME,STATECODE,COUNTY,CC_OCC_HT_YB_FA,HDv1,RLv25,Classification,Description
1215,vulsens_1215,CA,AL_COUNTY,RMS_KEY_FA_SFD_3000,252.818355,220.954252,CC,Masonry
1216,vulsens_1216,MN,TX_COUNTY,RMS_KEY_YB_COM_2015,619.991788,264.974064,OCC,2000
1217,vulsens_1217,CO,CA_COUNTY,RMS_KEY_CC_Steel,249.751967,814.642141,FA_SFD,MH
1218,vulsens_1218,MD,AZ_COUNTY,RMS_KEY_YB_COM_2015,697.920007,414.665251,CC,SFD
1219,vulsens_1219,IL,CO_COUNTY,RMS_KEY_YB_COM_2020,231.498723,825.871093,FA_SFD,SFD
1220,vulsens_1220,AL,AL_COUNTY,RMS_KEY_YB_2020,392.632811,172.105985,FA_SFD,30000
1221,vulsens_1221,FL,NY_COUNTY,RMS_KEY_YB_COM_2020,288.389312,525.22853,YB_COM,MH
1222,vulsens_1222,CO,MD_COUNTY,RMS_KEY_YB_COM_2010,847.638599,130.081332,FA_COM,Unk
1223,vulsens_1223,MD,FL_COUNTY,RMS_KEY_YB_COM_2020,326.087411,251.281121,YB,2025
1224,vulsens_1224,IL,IL_COUNTY,RMS_KEY_CC_COM_Auto,222.804126,876.675821,FA_COM,7
1225,vulsens_1225,NY,TX_COUNTY,RMS_KEY_YB_COM_2020,845.651788,188.467883,YB,3000
1226,vulsens_1226,FL,IL_COUNTY,RMS_KEY_OCC_Unk,254.606397,845.385285,HT_COM,5000
1227,vulsens_1227,AL,FL_COUNTY,RMS_KEY_HT_COM_1,470.173376,132.348969,FA_SFD,MH
1228,vulsens_1228,NY,AZ_COUNTY,RMS_KEY_CC_Auto,295.666732,452.39915,YB_COM,15
1229,vulsens_1229,CO,NY_COUNTY,RMS_KEY_HT_COM_20,993.317578,249.361566,HT_SFD,RC
1230,vulsens_1230,CA,AL_COUNTY,RMS_KEY_CC_COM_Wood,813.408514,248.164559,CC,Unk
1231,vulsens_1231,AL,AZ_COUNTY,RMS_KEY_HT_COM_7,489.967785,437.39319,HT_SFD,1995
1232,vulsens_1232,IL,CO_COUNTY,RMS_KEY_YB_COM_2025,551.053118,324.016989,FA_COM,20
1233,vulsens_1233,AL,TX_COUNTY,RMS_KEY_HT_COM_7,235.165948,332.373196,YB_COM,25000
1234,vulsens_1234,IL,AZ_COUNTY,RMS_KEY_FA_SFD_7500,634.57248,555.390163,HT_SFD,COM
1235,vulsens_1235,IL,AL_COUNTY,RMS_KEY_FA_COM_20000,595.244356,374.445645,CC,15000
1236,vulsens_1236,AL,CO_COUNTY,RMS_KEY_CC_COM_LM,669.390234,465.024922,CC,Unk
1237,vulsens_1237,CO,CO_COUNTY,RMS_KEY_YB_COM_2015,457.328053,370.56514,FA_COM,Auto
1238,vulsens_1238,CA,MN_COUNTY,RMS_KEY_FA_COM_5000,483.33683,144.098603,YB_COM,2
1239,vulsens_1239,FL,MD_COUNTY,RMS_KEY_CC_COM_RC,816.7409,390.955042,HT_SFD,2005
1240,vulsens_1240,CA,CO_COUNTY,RMS_KEY_CC_COM_Auto,902.537423,889.793278,YB,5000
1241,vulsens_1241,FL,NY_COUNTY,RMS_KEY_CC_Masonry,194.005501,424.74768,YB_COM,Unk
1242,vulsens_1242,NY,AL_COUNTY,RMS_KEY_FA_SFD_2000,404.429612,234.366584,HT_COM,25000
1243,vulsens_1243,TX,AZ_COUNTY,RMS_KEY_YB_2020,480.9253,247.414505,YB,2025
1244,vulsens_1244,MN,FL_COUNTY,RMS_KEY_CC_Masonry,184.052232,300.83166,OCC,Steel
1245,vulsens_1245,TX,CA_COUNTY,RMS_KEY_HT_COM_20,516.631987,367.753471,OCC,MH
1246,vulsens_1246,FL,AZ_COUNTY,RMS_KEY_YB_2000,237.091234,286.494105,FA_COM,<1995
1247,vulsens_1247,AL,MD_COUNTY,RMS_KEY_FA_SFD_1000,505.506044,121.506985,FA_SFD,Masonry
1248,vulsens_1248,MD,AL_COUNTY,RMS_KEY_HT_COM_10,1040.153883,794.992882,HT_COM,MH
1249,vulsens_1249,MN,MN_COUNTY,RMS_KEY_FA_COM_20000,928.029119,717.953701,HT_COM,LM
1250,vulsens_1250,IL,NY_COUNTY,RMS_KEY_YB_COM_2020,502.195457,236.810587,YB,10
1251,vulsens_1251,MD,TX_COUNTY,RMS_KEY_CC_LM,338.59706,315.827087,YB,2020
1252,vulsens_1252,AZ,MD_COUNTY,RMS_KEY_CC_COM_Masonry,222.555913,354.115905,YB_COM,30000
1253,vulsens_1253,MN,AZ_COUNTY,RMS_KEY_YB_COM_Unk,982.803402,431.577199,FA_COM,2005
1254,vulsens_1254,MN,CO_COUNTY,RMS_KEY_CC_COM_Wood,918.718016,412.792961,YB,15
1255,vulsens_1255,AL,AL_COUNTY,RMS_KEY_CC_MH,306.163916,368.638527,FA_SFD,2000
1256,vulsens_1256,IL,MN_COUNTY,RMS_KEY_HT_COM_20,688.622404,790.585341,CC,5
1257,vulsens_1257,MN,AL_COUNTY,RMS_KEY_YB_COM_Unk,1533.296725,515.908489,CC_COM,1995
1258,vulsens_1258,CA,FL_COUNTY,RMS_KEY_HT_COM_Unk,413.28167,362.234769,YB_COM,Auto
1259,vulsens_1259,IL,AL_COUNTY,RMS_KEY_CC_COM_Unk,774.574047,189.929608,YB,5
1260,vulsens_1260,CA,FL_COUNTY,RMS_KEY_CC_COM_RC,600.399952,711.254444,HT_COM,Unk
